1,https://www.ethiopianorthodox.org/
2,https://www.wordproject.org/bibles/am/index.htm
3,https://www.wordproject.org/bibles/am/55/1.htm
4,https://www.ethiopianreporter.com/140331/
5,https://www.bbc.com/amharic
11,https://www.bbc.com/amharic/articles/cvgpn1gp6kxo
12,https://www.bbc.com/amharic/articles/cvgpn1gp6kxo
15,https://www.bbc.com/amharic/articles/cvgpn1gp6kxo
16,https://www.ethiopianreporter.com/140331/
19,https://www.bbc.com/amharic/articles/c5y6qexykvro
